T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
32.53,40.58,23.31,18.3,0.0,1.45,98.61,2012-04-03,Delhi
31.34,40.21,22.63,20.59,0.0,2.16,98.44,2012-04-04,Delhi
31.6,39.74,23.34,16.89,0.0,1.58,98.31,2012-04-05,Delhi
31.67,39.48,22.87,17.87,0.03,1.41,98.19,2012-04-06,Delhi
30.76,39.72,23.1,15.48,0.0,1.23,98.11,2012-04-07,Delhi
30.49,39.39,22.38,16.88,0.0,2.18,98.2,2012-04-08,Delhi
31.91,41.29,23.53,16.27,0.0,2.08,98.16,2012-04-09,Delhi
32.13,41.34,24.3,22.35,3.67,1.83,98.06,2012-04-10,Delhi
30.38,38.09,24.03,33.7,3.87,1.6,98.07,2012-04-11,Delhi
29.29,37.35,21.01,35.65,0.05,1.51,98.1,2012-04-12,Delhi
28.51,35.91,23.12,35.62,0.84,2.98,98.12,2012-04-13,Delhi
24.94,30.57,20.93,49.94,3.14,1.95,98.63,2012-04-14,Delhi
25.56,33.25,18.37,49.58,1.67,1.58,98.59,2012-04-15,Delhi
28.08,35.47,19.72,34.23,0.0,1.68,98.36,2012-04-16,Delhi
28.51,35.69,21.53,37.79,0.86,1.99,98.13,2012-04-17,Delhi
29.41,37.14,21.58,38.29,0.02,2.14,98.08,2012-04-18,Delhi
30.79,38.85,22.67,28.33,0.0,2.58,98.21,2012-04-19,Delhi
30.78,38.47,23.77,31.11,0.0,4.09,98.43,2012-04-20,Delhi
29.3,36.53,22.2,35.48,0.0,3.16,98.53,2012-04-21,Delhi
29.7,37.08,22.42,25.7,0.0,2.36,98.12,2012-04-22,Delhi
30.01,37.79,22.29,29.07,1.24,2.2,98.07,2012-04-23,Delhi
30.98,39.07,22.56,25.95,0.0,2.14,98.13,2012-04-24,Delhi
31.28,38.81,24.51,26.62,0.21,2.22,98.23,2012-04-25,Delhi
31.54,39.46,23.38,25.41,0.85,1.83,98.34,2012-04-26,Delhi
30.56,37.77,23.61,26.92,1.16,2.71,98.2,2012-04-27,Delhi
30.94,38.35,23.59,25.15,0.1,2.59,97.92,2012-04-28,Delhi
30.03,38.18,21.07,19.7,0.63,1.79,97.82,2012-04-29,Delhi
30.83,38.44,22.72,22.9,0.0,1.17,97.84,2012-04-30,Delhi
30.56,38.56,22.4,19.97,0.13,2.59,98.04,2012-05-01,Delhi
30.21,38.69,21.38,21.2,0.0,2.85,98.22,2012-05-02,Delhi
31.01,38.96,22.26,18.99,0.0,2.4,98.04,2012-05-03,Delhi
32.35,40.22,24.67,16.69,0.0,1.41,97.85,2012-05-04,Delhi
32.6,40.82,23.73,15.86,0.0,1.69,98.02,2012-05-05,Delhi
33.04,41.55,23.98,18.62,0.11,2.08,98.06,2012-05-06,Delhi
34.46,42.94,25.82,18.29,0.0,1.98,97.93,2012-05-07,Delhi
35.61,43.36,27.33,19.18,0.0,2.62,97.94,2012-05-08,Delhi
36.43,43.79,27.48,19.09,0.0,2.16,98.09,2012-05-09,Delhi
36.8,44.22,28.52,19.37,0.0,2.18,98.1,2012-05-10,Delhi
34.86,42.11,29.16,29.36,0.08,2.36,97.96,2012-05-11,Delhi
35.16,41.89,29.16,23.72,0.04,1.76,97.83,2012-05-12,Delhi
35.1,41.87,28.02,24.87,0.77,2.95,97.89,2012-05-13,Delhi
33.8,40.77,26.36,25.04,0.01,4.24,97.88,2012-05-14,Delhi
34.32,42.23,26.37,20.88,0.0,3.48,97.97,2012-05-15,Delhi
35.78,43.97,26.97,17.68,0.0,3.46,97.65,2012-05-16,Delhi
35.49,43.79,27.5,20.7,1.22,3.52,97.62,2012-05-17,Delhi
34.63,42.14,27.25,23.45,0.0,4.16,97.94,2012-05-18,Delhi
34.8,43.36,25.98,20.56,0.11,3.36,98.0,2012-05-19,Delhi
35.27,43.62,26.69,16.14,0.01,2.65,97.93,2012-05-20,Delhi
35.86,44.21,27.41,16.18,0.08,1.89,97.81,2012-05-21,Delhi
36.51,44.31,28.58,15.49,0.0,2.78,97.78,2012-05-22,Delhi
35.51,43.87,27.02,12.57,0.0,3.22,97.78,2012-05-23,Delhi
35.78,44.61,26.45,11.89,0.0,4.06,97.57,2012-05-24,Delhi
36.89,45.79,26.57,12.98,0.0,2.64,97.48,2012-05-25,Delhi
37.42,44.63,30.08,17.65,0.0,4.29,97.61,2012-05-26,Delhi
36.34,43.7,28.66,16.96,0.0,3.52,97.66,2012-05-27,Delhi
35.91,43.99,27.38,13.54,0.0,2.85,97.67,2012-05-28,Delhi
37.43,46.03,28.84,11.58,0.0,3.18,97.66,2012-05-29,Delhi
37.69,47.04,27.32,10.81,0.0,3.87,97.4,2012-05-30,Delhi
39.33,47.68,31.25,14.32,0.0,4.07,97.27,2012-05-31,Delhi
40.02,47.84,32.17,16.3,0.0,4.33,97.25,2012-06-01,Delhi
39.55,46.35,31.88,17.68,0.01,4.7,97.23,2012-06-02,Delhi
38.77,45.66,31.89,17.41,0.17,4.16,97.11,2012-06-03,Delhi
38.5,45.01,33.3,18.63,0.01,2.94,97.23,2012-06-04,Delhi
38.36,45.37,31.82,17.83,0.88,2.41,97.29,2012-06-05,Delhi
34.86,41.57,27.58,33.32,6.91,1.83,97.37,2012-06-06,Delhi
34.9,40.65,28.84,32.44,0.46,1.8,97.5,2012-06-07,Delhi
35.33,42.15,28.95,26.64,0.0,2.34,97.57,2012-06-08,Delhi
36.2,41.97,28.54,25.16,0.0,3.87,97.49,2012-06-09,Delhi
37.31,43.85,31.12,22.0,0.0,4.31,97.32,2012-06-10,Delhi
37.36,44.46,29.92,19.53,0.0,3.55,97.3,2012-06-11,Delhi
37.72,45.28,29.24,16.83,0.0,2.45,97.42,2012-06-12,Delhi
38.02,45.29,30.13,18.77,0.0,3.14,97.51,2012-06-13,Delhi
39.45,46.39,32.24,16.95,0.0,4.15,97.43,2012-06-14,Delhi
39.1,46.21,31.77,17.22,0.0,3.78,97.27,2012-06-15,Delhi
39.52,46.04,33.36,20.26,0.02,4.77,97.01,2012-06-16,Delhi
40.06,46.8,33.29,23.97,1.14,4.5,96.95,2012-06-17,Delhi
39.59,44.61,34.1,26.39,0.66,3.37,97.07,2012-06-18,Delhi
38.48,45.28,32.89,23.9,1.87,2.83,97.06,2012-06-19,Delhi
38.97,45.99,30.07,19.69,0.0,3.93,96.97,2012-06-20,Delhi
39.74,46.54,33.03,19.79,0.65,4.64,97.0,2012-06-21,Delhi
40.2,46.83,34.02,21.93,0.0,4.07,97.15,2012-06-22,Delhi
38.02,42.67,33.66,25.97,0.71,3.17,97.11,2012-06-23,Delhi
39.5,45.57,33.22,24.78,0.28,4.39,96.95,2012-06-24,Delhi
39.57,45.94,33.16,24.02,0.0,4.36,97.08,2012-06-25,Delhi
38.53,44.22,32.29,25.8,0.62,4.69,97.12,2012-06-26,Delhi
38.33,44.37,32.31,26.0,0.24,2.89,97.29,2012-06-27,Delhi
38.73,45.15,32.38,25.01,0.26,3.94,97.36,2012-06-28,Delhi
39.01,45.13,33.07,24.25,0.05,3.76,97.32,2012-06-29,Delhi
39.27,45.56,33.78,23.67,0.06,4.11,97.2,2012-06-30,Delhi
39.34,46.15,32.73,21.37,0.02,2.84,97.16,2012-07-01,Delhi
40.06,46.83,33.13,24.65,1.42,2.37,97.16,2012-07-02,Delhi
39.51,45.7,33.53,31.79,1.13,2.84,96.96,2012-07-03,Delhi
34.76,40.96,29.37,47.94,0.17,3.16,97.02,2012-07-04,Delhi
37.22,42.84,31.61,39.93,1.02,1.51,97.11,2012-07-05,Delhi
33.31,37.02,28.4,60.39,27.57,1.96,97.17,2012-07-06,Delhi
29.85,33.17,27.51,71.34,7.83,2.42,97.22,2012-07-07,Delhi
31.83,38.23,27.23,63.34,8.71,2.34,97.32,2012-07-08,Delhi
31.26,35.19,27.05,68.94,6.6,2.19,97.47,2012-07-09,Delhi
31.97,36.65,27.98,63.53,5.66,3.23,97.54,2012-07-10,Delhi
30.79,33.55,27.68,71.36,6.88,3.23,97.53,2012-07-11,Delhi
32.77,37.02,28.56,61.16,4.07,1.59,97.51,2012-07-12,Delhi
32.29,35.88,28.92,63.56,12.13,2.13,97.4,2012-07-13,Delhi
32.45,37.3,27.8,59.22,3.07,2.56,97.36,2012-07-14,Delhi
33.48,38.85,28.04,50.78,0.62,2.31,97.42,2012-07-15,Delhi
34.17,39.95,28.51,48.24,0.06,2.42,97.63,2012-07-16,Delhi
35.28,41.35,29.57,43.89,0.0,2.83,97.56,2012-07-17,Delhi
36.0,42.65,29.06,39.91,0.01,3.71,97.18,2012-07-18,Delhi
36.26,43.17,30.21,38.89,0.08,4.26,97.01,2012-07-19,Delhi
35.29,40.07,30.81,45.6,1.83,1.76,97.31,2012-07-20,Delhi
33.83,38.45,29.43,55.39,2.45,1.35,97.61,2012-07-21,Delhi
35.08,40.36,29.48,49.74,1.4,1.17,97.42,2012-07-22,Delhi
36.16,41.91,30.89,44.95,0.76,1.77,97.04,2012-07-23,Delhi
34.61,41.98,29.37,47.2,2.71,3.2,96.97,2012-07-24,Delhi
32.95,38.72,28.4,57.01,10.37,2.01,97.29,2012-07-25,Delhi
30.42,32.5,28.18,67.37,1.68,1.87,97.44,2012-07-26,Delhi
31.02,34.88,27.61,64.6,8.18,1.04,97.32,2012-07-27,Delhi
30.6,33.75,26.89,67.48,9.11,0.63,97.32,2012-07-28,Delhi
30.12,32.86,27.97,71.94,5.58,1.45,97.4,2012-07-29,Delhi
29.93,35.15,26.99,73.84,11.66,1.57,97.48,2012-07-30,Delhi
31.0,35.41,26.27,63.8,12.76,1.15,97.43,2012-07-31,Delhi
31.41,36.31,26.9,59.64,7.18,2.24,97.43,2012-08-01,Delhi
31.61,37.39,27.43,56.03,2.41,2.94,97.32,2012-08-02,Delhi
31.86,38.62,26.81,56.51,2.88,2.96,97.15,2012-08-03,Delhi
30.07,35.94,24.9,68.76,4.79,2.48,97.38,2012-08-04,Delhi
31.45,36.53,26.42,61.74,1.0,1.07,97.56,2012-08-05,Delhi
31.27,36.91,27.17,63.06,5.65,1.04,97.64,2012-08-06,Delhi
31.43,36.4,26.03,61.39,6.9,1.04,97.68,2012-08-07,Delhi
29.56,32.03,27.03,77.29,14.57,1.17,97.66,2012-08-08,Delhi
29.6,33.14,26.67,76.33,8.36,0.99,97.53,2012-08-09,Delhi
28.61,30.74,26.21,80.61,7.7,1.06,97.58,2012-08-10,Delhi
29.8,33.17,26.31,74.4,16.18,1.07,97.68,2012-08-11,Delhi
29.71,33.94,25.63,75.21,1.21,2.22,97.69,2012-08-12,Delhi
28.94,32.47,25.82,81.0,8.42,2.78,97.56,2012-08-13,Delhi
28.06,30.97,25.91,85.05,5.15,2.33,97.59,2012-08-14,Delhi
28.84,33.51,24.55,79.13,2.45,2.32,97.71,2012-08-15,Delhi
28.86,33.22,24.72,75.95,0.59,1.89,97.79,2012-08-16,Delhi
30.66,35.79,25.49,69.31,2.56,1.4,97.7,2012-08-17,Delhi
31.54,36.5,26.66,65.26,3.98,1.93,97.65,2012-08-18,Delhi
29.85,33.02,27.15,75.09,6.12,1.1,97.69,2012-08-19,Delhi
29.76,34.33,25.91,78.17,22.22,0.71,97.68,2012-08-20,Delhi
27.97,30.43,26.03,86.18,42.84,1.21,97.71,2012-08-21,Delhi
27.64,30.82,24.46,83.91,34.78,1.53,97.84,2012-08-22,Delhi
28.3,31.74,25.23,82.6,14.28,0.67,97.91,2012-08-23,Delhi
27.74,31.11,25.14,86.71,18.13,2.1,97.85,2012-08-24,Delhi
27.6,30.52,24.9,87.12,17.1,1.63,97.9,2012-08-25,Delhi
27.18,29.16,25.18,88.39,14.74,1.42,97.88,2012-08-26,Delhi
27.54,30.7,25.03,87.61,26.93,1.18,97.71,2012-08-27,Delhi
27.95,30.51,25.27,87.88,32.51,1.12,97.85,2012-08-28,Delhi
28.22,30.46,25.96,87.35,18.64,0.98,97.97,2012-08-29,Delhi
27.96,30.32,25.72,87.94,2.84,0.92,97.95,2012-08-30,Delhi
28.86,32.62,25.04,80.72,0.5,0.88,97.86,2012-08-31,Delhi
29.07,33.19,25.75,81.54,0.11,0.9,97.77,2012-09-01,Delhi
28.85,32.76,25.42,83.53,4.2,1.04,97.86,2012-09-02,Delhi
27.7,30.14,25.29,87.09,1.61,1.07,97.83,2012-09-03,Delhi
26.56,28.18,24.8,91.31,2.78,1.66,97.96,2012-09-04,Delhi
27.2,30.74,24.14,86.79,0.48,2.53,98.1,2012-09-05,Delhi
27.22,30.8,23.83,87.24,0.46,3.11,98.12,2012-09-06,Delhi
27.23,30.37,24.62,87.39,5.36,3.48,98.08,2012-09-07,Delhi
27.44,30.18,24.95,86.5,2.61,2.04,98.11,2012-09-08,Delhi
28.93,32.65,24.32,77.84,0.0,0.66,98.09,2012-09-09,Delhi
28.72,31.76,25.42,80.94,0.94,0.84,98.06,2012-09-10,Delhi
28.36,31.38,25.41,83.74,1.51,0.99,97.94,2012-09-11,Delhi
28.41,31.98,24.59,82.4,5.81,0.78,97.85,2012-09-12,Delhi
28.15,32.72,24.71,83.24,5.41,2.08,97.8,2012-09-13,Delhi
28.01,32.27,24.61,84.54,9.33,2.5,97.67,2012-09-14,Delhi
27.88,32.8,23.91,83.9,22.09,2.52,97.59,2012-09-15,Delhi
27.57,31.93,24.17,83.24,7.25,2.2,97.78,2012-09-16,Delhi
27.73,31.47,23.67,81.33,12.21,0.96,98.03,2012-09-17,Delhi
26.68,30.21,23.32,84.39,6.7,1.59,98.1,2012-09-18,Delhi
26.85,31.05,22.83,82.16,0.32,1.41,98.18,2012-09-19,Delhi
25.61,30.98,21.29,76.33,0.0,1.95,98.23,2012-09-20,Delhi
24.57,31.66,18.25,69.26,0.0,2.07,98.23,2012-09-21,Delhi
25.02,32.07,18.54,74.11,0.0,2.0,98.28,2012-09-22,Delhi
24.3,31.81,18.71,70.21,0.0,2.39,98.15,2012-09-23,Delhi
24.09,31.81,18.33,73.51,0.0,2.69,98.15,2012-09-24,Delhi
23.92,31.09,17.07,69.98,0.0,2.38,98.28,2012-09-25,Delhi
24.11,31.13,17.81,72.3,0.0,2.21,98.6,2012-09-26,Delhi
25.18,32.3,18.66,68.55,0.0,1.98,98.66,2012-09-27,Delhi
25.11,31.67,18.27,63.5,0.0,1.75,98.58,2012-09-28,Delhi
25.95,32.61,19.18,67.67,0.0,1.41,98.53,2012-09-29,Delhi
25.43,32.46,18.81,62.93,0.19,1.72,98.52,2012-09-30,Delhi
25.43,33.02,17.9,61.57,0.0,1.39,98.47,2012-10-01,Delhi
26.25,33.21,18.59,57.87,0.0,1.17,98.33,2012-10-02,Delhi
26.31,33.06,20.41,54.83,0.0,1.42,98.11,2012-10-03,Delhi
24.84,33.23,17.69,57.55,0.0,1.85,98.01,2012-10-04,Delhi
23.75,32.85,16.7,59.41,0.0,2.08,98.22,2012-10-05,Delhi
24.71,33.19,16.25,54.92,0.0,1.5,98.55,2012-10-06,Delhi
25.42,33.34,17.06,51.8,0.0,1.34,98.69,2012-10-07,Delhi
25.0,32.77,16.87,51.71,0.0,1.52,98.61,2012-10-08,Delhi
25.02,32.67,17.07,53.23,0.0,1.41,98.49,2012-10-09,Delhi
25.32,32.19,18.8,51.47,0.0,0.86,98.6,2012-10-10,Delhi
24.76,32.51,18.14,49.18,0.0,1.46,98.54,2012-10-11,Delhi
24.34,32.69,16.11,49.47,0.0,1.52,98.5,2012-10-12,Delhi
24.48,33.23,17.05,50.75,0.0,1.61,98.6,2012-10-13,Delhi
24.29,33.28,16.47,52.66,0.0,1.83,98.69,2012-10-14,Delhi
24.26,32.57,16.97,54.72,0.12,1.62,98.87,2012-10-15,Delhi
24.08,31.41,17.36,55.3,0.0,1.29,99.07,2012-10-16,Delhi
24.62,31.97,17.69,53.13,0.0,1.56,99.04,2012-10-17,Delhi
24.35,32.38,17.6,53.83,0.0,1.32,98.99,2012-10-18,Delhi
24.52,31.86,16.41,46.02,0.0,1.03,98.98,2012-10-19,Delhi
24.85,31.35,18.7,44.31,0.0,0.82,99.04,2012-10-20,Delhi
24.29,31.82,18.44,47.74,0.0,1.48,99.09,2012-10-21,Delhi
23.56,31.26,17.03,48.62,0.0,1.41,99.08,2012-10-22,Delhi
24.24,31.9,17.47,48.85,0.0,1.32,98.94,2012-10-23,Delhi
22.53,28.89,17.08,55.34,5.01,1.52,98.83,2012-10-24,Delhi
20.6,28.83,13.92,49.31,0.04,1.8,98.76,2012-10-25,Delhi
21.34,28.72,13.39,42.11,0.0,0.86,98.89,2012-10-26,Delhi
21.46,28.94,13.31,40.84,0.0,1.03,98.98,2012-10-27,Delhi
21.54,28.98,14.13,42.58,0.0,1.26,99.02,2012-10-28,Delhi
21.01,29.41,14.08,49.72,0.0,1.63,98.95,2012-10-29,Delhi
21.53,29.84,14.23,47.95,0.0,1.74,98.91,2012-10-30,Delhi
22.02,30.62,14.23,45.28,0.0,1.25,98.98,2012-10-31,Delhi
21.53,30.18,14.76,47.15,0.0,1.42,98.92,2012-11-01,Delhi
20.98,29.55,13.43,47.57,0.0,1.39,98.83,2012-11-02,Delhi
20.56,28.34,13.69,47.32,0.0,1.23,98.81,2012-11-03,Delhi
21.03,28.75,13.75,49.04,0.0,1.55,98.8,2012-11-04,Delhi
20.72,28.89,14.07,47.78,0.0,1.52,98.74,2012-11-05,Delhi
20.63,29.5,13.54,45.65,0.0,1.62,98.85,2012-11-06,Delhi
19.79,28.86,13.62,45.33,0.0,2.37,98.8,2012-11-07,Delhi
19.39,28.56,12.51,45.4,0.0,2.03,98.65,2012-11-08,Delhi
20.44,28.9,11.95,40.44,0.0,1.78,98.74,2012-11-09,Delhi
21.5,30.62,13.58,42.01,0.0,1.39,98.92,2012-11-10,Delhi
20.84,29.11,13.67,45.93,0.0,1.97,98.88,2012-11-11,Delhi
20.28,27.85,12.53,39.57,0.0,1.41,99.01,2012-11-12,Delhi
19.07,27.24,14.02,44.05,0.0,1.54,99.15,2012-11-13,Delhi
17.95,27.23,12.04,47.14,0.0,2.5,98.94,2012-11-14,Delhi
17.69,27.51,10.85,44.87,0.0,2.04,99.02,2012-11-15,Delhi
17.71,26.19,10.57,41.07,0.0,1.67,99.22,2012-11-16,Delhi
18.01,27.38,10.34,41.27,0.0,1.67,99.12,2012-11-17,Delhi
17.73,27.41,10.55,46.38,0.0,1.72,98.95,2012-11-18,Delhi
17.68,27.47,11.15,45.31,0.0,2.14,99.0,2012-11-19,Delhi
17.54,27.7,10.48,41.92,0.0,2.09,99.07,2012-11-20,Delhi
17.14,27.3,10.48,36.89,0.0,1.85,99.06,2012-11-21,Delhi
17.03,27.23,9.72,35.28,0.0,1.96,98.91,2012-11-22,Delhi
17.07,26.13,10.01,35.25,0.0,1.37,98.88,2012-11-23,Delhi
18.67,26.41,11.22,32.69,0.0,1.2,98.93,2012-11-24,Delhi
16.63,26.22,9.71,41.92,0.0,2.42,99.01,2012-11-25,Delhi
15.97,25.36,9.29,40.79,0.0,2.25,99.1,2012-11-26,Delhi
15.52,25.54,8.46,37.16,0.0,2.77,98.99,2012-11-27,Delhi
15.89,25.67,8.05,37.1,0.0,2.15,98.92,2012-11-28,Delhi
17.84,27.47,9.85,39.58,0.0,1.95,98.76,2012-11-29,Delhi
16.22,24.98,9.82,50.58,1.12,2.71,99.01,2012-11-30,Delhi
14.5,24.9,7.16,35.44,0.0,2.41,99.06,2012-12-01,Delhi
14.55,24.62,6.8,36.98,0.0,1.65,99.21,2012-12-02,Delhi
14.6,25.19,7.23,36.71,0.0,1.94,99.23,2012-12-03,Delhi
15.13,26.15,7.47,32.65,0.0,2.62,99.14,2012-12-04,Delhi
15.32,25.52,8.62,31.06,0.0,2.83,99.1,2012-12-05,Delhi
15.76,26.5,8.11,28.93,0.0,3.2,99.07,2012-12-06,Delhi
15.52,24.67,8.66,27.69,0.0,3.31,98.93,2012-12-07,Delhi
15.87,27.15,7.83,32.71,0.0,2.65,98.85,2012-12-08,Delhi
17.22,27.68,9.3,37.13,0.0,1.97,98.76,2012-12-09,Delhi
17.58,26.09,9.91,38.94,0.05,1.07,98.74,2012-12-10,Delhi
17.08,24.35,12.17,48.79,2.74,1.07,98.83,2012-12-11,Delhi
16.7,24.26,9.33,49.13,0.19,1.07,98.99,2012-12-12,Delhi
17.19,23.95,13.16,40.24,0.07,1.63,98.96,2012-12-13,Delhi
15.71,22.1,11.49,63.61,1.45,2.24,99.28,2012-12-14,Delhi
16.27,23.45,10.99,61.98,0.1,0.94,99.46,2012-12-15,Delhi
16.57,24.22,10.94,58.36,0.01,1.7,99.6,2012-12-16,Delhi
15.12,23.31,8.79,43.75,0.0,3.62,99.42,2012-12-17,Delhi
16.03,25.28,8.99,43.19,0.0,4.13,99.33,2012-12-18,Delhi
15.41,25.18,9.01,40.9,0.0,4.3,99.1,2012-12-19,Delhi
13.75,24.12,6.94,34.32,0.0,4.04,98.92,2012-12-20,Delhi
13.12,24.09,5.38,38.19,0.0,2.51,99.11,2012-12-21,Delhi
12.53,23.13,5.28,40.61,0.0,2.08,99.19,2012-12-22,Delhi
13.14,21.5,5.05,36.58,0.0,0.9,99.33,2012-12-23,Delhi
13.18,20.77,6.88,35.43,0.0,1.22,99.24,2012-12-24,Delhi
11.35,21.55,4.91,43.72,0.0,1.8,99.13,2012-12-25,Delhi
12.62,22.45,5.03,38.81,0.0,2.0,99.11,2012-12-26,Delhi
12.09,20.84,6.29,36.14,0.0,1.36,99.04,2012-12-27,Delhi
11.72,21.43,4.15,40.06,0.0,2.05,98.82,2012-12-28,Delhi
12.56,22.07,5.02,43.85,0.0,1.2,98.96,2012-12-29,Delhi
11.57,19.96,5.7,53.16,0.0,1.92,99.03,2012-12-30,Delhi
10.18,18.8,3.45,50.97,0.0,1.89,98.99,2012-12-31,Delhi
10.86,18.7,3.46,50.32,0.0,1.4,98.99,2013-01-01,Delhi
9.55,17.7,3.37,52.74,0.0,1.89,99.16,2013-01-02,Delhi
9.5,19.17,2.13,41.1,0.0,1.84,99.27,2013-01-03,Delhi
9.54,19.02,3.23,36.85,0.0,1.63,99.21,2013-01-04,Delhi
8.33,18.21,1.23,38.21,0.0,1.95,99.03,2013-01-05,Delhi
7.72,17.35,0.46,35.62,0.0,1.61,99.25,2013-01-06,Delhi
7.32,17.5,-0.27,34.26,0.0,2.45,99.35,2013-01-07,Delhi
8.76,19.42,0.99,32.18,0.0,3.14,99.28,2013-01-08,Delhi
11.26,21.13,3.84,30.65,0.0,3.15,99.24,2013-01-09,Delhi
12.62,21.92,6.02,43.61,0.0,3.77,99.05,2013-01-10,Delhi
13.38,23.59,6.08,41.35,0.0,3.53,99.05,2013-01-11,Delhi
16.41,24.9,7.53,41.55,0.0,1.41,99.12,2013-01-12,Delhi
17.31,25.6,11.41,43.11,0.0,1.78,98.88,2013-01-13,Delhi
13.58,23.54,6.66,34.83,0.0,1.74,99.01,2013-01-14,Delhi
14.12,21.63,6.59,28.15,0.0,0.83,99.12,2013-01-15,Delhi
14.96,22.47,8.25,45.24,0.0,1.17,99.21,2013-01-16,Delhi
16.83,24.47,10.02,59.36,3.85,1.15,99.09,2013-01-17,Delhi
12.51,15.82,7.43,86.35,27.26,1.9,99.04,2013-01-18,Delhi
10.81,19.47,4.8,55.22,0.0,2.43,99.61,2013-01-19,Delhi
9.81,19.32,2.38,46.11,0.01,2.68,99.51,2013-01-20,Delhi
10.06,20.56,2.67,42.44,0.0,2.23,99.57,2013-01-21,Delhi
10.36,20.37,2.23,40.31,0.0,1.49,99.62,2013-01-22,Delhi
10.87,21.14,3.35,40.45,0.0,1.44,99.58,2013-01-23,Delhi
10.97,20.88,3.54,40.74,0.0,1.89,99.53,2013-01-24,Delhi
11.73,21.83,4.51,44.72,0.0,2.28,99.5,2013-01-25,Delhi
12.14,22.94,4.42,43.8,0.0,2.58,99.42,2013-01-26,Delhi
12.93,24.07,4.46,38.42,0.0,2.43,99.33,2013-01-27,Delhi
13.92,22.38,7.27,38.7,0.0,1.98,99.28,2013-01-28,Delhi
14.06,24.28,6.69,41.66,0.0,1.88,99.18,2013-01-29,Delhi
14.76,23.58,5.76,37.64,0.0,1.2,99.28,2013-01-30,Delhi
14.01,23.07,6.9,43.14,0.0,1.59,99.36,2013-01-31,Delhi
15.35,25.08,6.76,43.91,0.0,1.54,99.34,2013-02-01,Delhi
16.38,25.05,10.91,43.23,0.0,1.58,99.22,2013-02-02,Delhi
15.61,23.18,8.96,48.05,0.23,1.35,99.11,2013-02-03,Delhi
16.22,21.8,13.17,57.49,0.3,3.8,99.03,2013-02-04,Delhi
14.27,16.23,11.43,91.24,42.69,3.24,99.13,2013-02-05,Delhi
15.18,22.43,9.57,73.63,2.78,1.79,99.38,2013-02-06,Delhi
12.64,21.61,5.56,57.74,0.0,2.62,99.35,2013-02-07,Delhi
13.06,22.65,5.99,52.92,0.0,2.57,99.22,2013-02-08,Delhi
13.4,23.07,5.08,47.22,0.0,1.79,99.2,2013-02-09,Delhi
14.6,23.33,7.41,38.63,0.0,1.02,99.23,2013-02-10,Delhi
14.83,23.66,6.42,40.13,0.0,1.4,99.18,2013-02-11,Delhi
15.58,24.66,8.56,44.04,0.0,1.83,99.21,2013-02-12,Delhi
16.21,25.68,8.71,43.87,0.0,2.07,99.12,2013-02-13,Delhi
18.07,27.39,9.12,44.26,0.0,1.57,98.97,2013-02-14,Delhi
14.66,19.05,10.95,67.2,2.25,2.57,98.8,2013-02-15,Delhi
14.23,20.05,10.73,89.87,22.48,2.55,98.33,2013-02-16,Delhi
14.34,19.31,10.87,78.55,2.1,0.97,98.73,2013-02-17,Delhi
14.87,22.92,8.04,66.67,0.0,1.95,99.02,2013-02-18,Delhi
15.72,23.15,10.56,55.01,0.0,1.71,99.07,2013-02-19,Delhi
15.77,24.38,8.74,56.3,0.0,1.8,99.22,2013-02-20,Delhi
16.17,24.58,9.78,56.42,0.54,1.37,99.12,2013-02-21,Delhi
18.45,26.8,11.42,52.76,0.26,1.78,99.19,2013-02-22,Delhi
18.37,23.91,14.32,66.17,9.62,1.87,99.11,2013-02-23,Delhi
17.06,25.02,10.25,66.68,0.03,1.28,99.38,2013-02-24,Delhi
17.48,25.43,9.54,52.42,0.0,1.44,99.36,2013-02-25,Delhi
18.05,26.11,11.3,48.64,0.02,1.34,99.16,2013-02-26,Delhi
18.56,28.37,10.96,49.74,0.04,1.87,99.02,2013-02-27,Delhi
17.4,26.41,10.36,44.35,0.0,2.71,99.22,2013-02-28,Delhi
17.04,26.7,9.03,42.93,0.0,4.07,99.14,2013-03-01,Delhi
17.69,29.17,8.74,40.11,0.0,3.41,99.13,2013-03-02,Delhi
18.68,29.46,9.91,44.37,0.0,2.74,99.1,2013-03-03,Delhi
20.59,30.71,11.35,36.44,0.0,1.77,99.08,2013-03-04,Delhi
21.39,30.75,12.94,32.02,0.0,1.41,99.18,2013-03-05,Delhi
20.25,30.95,11.59,40.77,0.0,2.02,99.16,2013-03-06,Delhi
20.6,31.02,11.49,40.87,0.0,1.94,99.11,2013-03-07,Delhi
21.94,31.62,12.32,34.86,0.0,1.86,99.07,2013-03-08,Delhi
24.31,33.7,14.84,29.47,0.0,1.71,98.65,2013-03-09,Delhi
23.06,33.4,13.45,35.99,0.0,1.36,98.37,2013-03-10,Delhi
23.48,32.81,15.99,36.01,0.0,1.3,98.66,2013-03-11,Delhi
22.27,30.21,16.3,38.1,0.0,1.68,98.7,2013-03-12,Delhi
22.86,32.71,13.22,36.56,0.0,1.32,98.71,2013-03-13,Delhi
22.62,32.59,14.31,46.18,0.83,2.48,98.72,2013-03-14,Delhi
21.2,30.0,13.08,50.95,0.86,1.81,99.19,2013-03-15,Delhi
22.05,30.72,14.48,42.04,0.0,2.13,99.21,2013-03-16,Delhi
