T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
32.0,37.28,26.1,32.67,0.0,1.39,95.36,2014-04-21,Hyderabad
30.99,36.74,24.39,33.12,0.0,2.12,95.59,2014-04-22,Hyderabad
32.53,39.67,25.81,31.01,0.0,1.44,95.46,2014-04-23,Hyderabad
32.94,39.67,25.74,32.42,2.16,1.38,95.26,2014-04-24,Hyderabad
33.01,38.24,26.54,33.76,0.01,1.19,95.27,2014-04-25,Hyderabad
33.83,40.81,26.64,32.3,0.07,1.7,95.21,2014-04-26,Hyderabad
33.88,41.16,26.39,34.07,0.43,1.99,95.28,2014-04-27,Hyderabad
33.68,40.45,26.76,35.57,0.65,2.05,95.31,2014-04-28,Hyderabad
33.57,40.46,26.57,32.64,0.26,2.61,95.22,2014-04-29,Hyderabad
31.36,36.82,26.09,45.44,0.88,2.03,95.31,2014-04-30,Hyderabad
32.97,39.37,26.5,36.24,0.02,1.63,95.22,2014-05-01,Hyderabad
33.37,40.9,26.17,36.78,0.09,2.83,95.15,2014-05-02,Hyderabad
32.45,40.05,25.09,41.93,0.93,3.03,95.19,2014-05-03,Hyderabad
31.7,38.65,24.62,45.73,1.79,2.68,95.17,2014-05-04,Hyderabad
31.22,38.47,23.81,46.56,0.04,3.97,95.26,2014-05-05,Hyderabad
30.4,37.49,24.55,51.41,0.44,4.08,95.37,2014-05-06,Hyderabad
30.02,36.74,23.79,51.14,0.02,4.16,95.32,2014-05-07,Hyderabad
27.29,32.98,23.71,61.76,14.95,3.76,95.26,2014-05-08,Hyderabad
24.97,28.72,22.94,84.44,21.86,2.88,95.02,2014-05-09,Hyderabad
29.11,35.92,22.67,63.13,0.13,4.09,94.91,2014-05-10,Hyderabad
30.9,37.53,24.58,47.63,0.0,2.57,95.21,2014-05-11,Hyderabad
31.35,38.37,24.17,40.95,0.0,2.17,95.26,2014-05-12,Hyderabad
32.26,39.11,25.6,37.61,0.0,1.57,95.21,2014-05-13,Hyderabad
31.45,38.73,24.26,38.66,0.0,2.23,95.17,2014-05-14,Hyderabad
31.7,37.29,25.66,39.38,0.0,2.07,95.1,2014-05-15,Hyderabad
31.96,38.75,24.94,40.58,0.0,1.94,95.07,2014-05-16,Hyderabad
32.15,37.76,27.14,42.36,0.04,1.88,95.21,2014-05-17,Hyderabad
32.29,38.69,25.75,40.1,0.0,1.6,95.18,2014-05-18,Hyderabad
32.02,38.8,25.68,47.39,2.91,2.1,95.19,2014-05-19,Hyderabad
31.99,38.52,25.47,47.46,0.04,1.4,95.16,2014-05-20,Hyderabad
32.37,38.02,26.05,45.59,0.28,1.77,95.03,2014-05-21,Hyderabad
33.78,40.97,27.02,39.08,0.03,4.19,94.83,2014-05-22,Hyderabad
35.01,42.38,28.35,27.13,0.0,3.19,94.79,2014-05-23,Hyderabad
34.22,41.6,26.9,33.8,0.0,2.28,94.86,2014-05-24,Hyderabad
33.55,41.11,26.9,42.86,0.05,3.44,94.89,2014-05-25,Hyderabad
28.95,32.58,26.15,59.67,0.38,2.49,95.1,2014-05-26,Hyderabad
32.93,39.86,26.34,44.46,2.15,2.24,95.02,2014-05-27,Hyderabad
33.97,40.62,27.5,40.21,0.03,1.95,95.04,2014-05-28,Hyderabad
34.19,41.17,26.6,39.02,0.36,2.6,95.06,2014-05-29,Hyderabad
34.87,42.0,27.76,38.18,0.22,3.18,94.93,2014-05-30,Hyderabad
35.31,42.6,28.43,34.6,0.68,3.56,94.82,2014-05-31,Hyderabad
35.44,41.22,29.9,28.06,0.54,1.72,94.8,2014-06-01,Hyderabad
32.27,37.34,26.86,46.28,16.57,1.66,94.91,2014-06-02,Hyderabad
29.54,35.18,25.12,62.34,7.29,1.83,94.89,2014-06-03,Hyderabad
31.08,37.58,24.94,52.42,0.02,2.25,94.78,2014-06-04,Hyderabad
31.95,38.49,25.68,52.23,1.51,2.7,94.65,2014-06-05,Hyderabad
32.82,40.55,25.87,49.41,2.12,4.25,94.57,2014-06-06,Hyderabad
33.14,40.09,26.72,48.23,0.02,4.71,94.51,2014-06-07,Hyderabad
32.93,39.48,27.1,46.11,0.0,4.83,94.41,2014-06-08,Hyderabad
32.48,39.56,26.65,45.78,0.0,5.63,94.5,2014-06-09,Hyderabad
31.7,37.31,26.37,51.42,1.59,3.32,94.74,2014-06-10,Hyderabad
32.15,38.56,25.91,49.92,0.63,4.76,94.76,2014-06-11,Hyderabad
32.21,38.57,25.72,45.57,0.0,5.03,94.76,2014-06-12,Hyderabad
30.48,34.91,26.04,51.1,0.94,5.1,94.79,2014-06-13,Hyderabad
31.65,37.89,26.1,47.33,1.42,4.3,94.86,2014-06-14,Hyderabad
30.02,34.64,25.94,53.46,1.52,5.07,94.93,2014-06-15,Hyderabad
29.9,35.36,25.02,54.14,0.0,5.47,94.89,2014-06-16,Hyderabad
31.31,37.94,25.92,51.63,1.1,5.02,94.79,2014-06-17,Hyderabad
28.56,31.36,25.87,57.61,0.18,4.86,94.74,2014-06-18,Hyderabad
29.25,35.32,24.86,59.43,3.9,4.92,94.67,2014-06-19,Hyderabad
28.17,32.38,24.17,62.72,0.71,4.58,94.78,2014-06-20,Hyderabad
30.36,36.33,24.6,52.2,0.0,5.14,94.91,2014-06-21,Hyderabad
30.31,35.56,25.82,51.05,0.0,5.04,95.05,2014-06-22,Hyderabad
31.93,38.17,26.06,44.78,0.0,5.16,94.97,2014-06-23,Hyderabad
32.25,38.6,25.69,42.5,0.0,5.24,94.77,2014-06-24,Hyderabad
32.57,38.56,26.96,41.53,0.18,5.3,94.77,2014-06-25,Hyderabad
32.16,37.14,27.45,41.46,1.23,4.24,94.99,2014-06-26,Hyderabad
31.52,36.58,27.68,44.83,1.42,2.69,95.14,2014-06-27,Hyderabad
29.26,33.42,26.12,56.81,1.89,3.12,95.16,2014-06-28,Hyderabad
29.19,34.11,24.83,56.75,0.03,2.93,95.01,2014-06-29,Hyderabad
30.19,34.83,25.92,47.52,0.01,3.21,94.93,2014-06-30,Hyderabad
31.38,36.7,26.4,41.58,0.16,3.25,95.0,2014-07-01,Hyderabad
32.3,37.99,27.33,40.15,0.06,3.68,95.0,2014-07-02,Hyderabad
32.17,37.33,27.19,42.21,0.01,4.12,94.82,2014-07-03,Hyderabad
30.75,35.71,25.92,51.48,1.59,3.6,94.75,2014-07-04,Hyderabad
29.41,35.07,25.66,62.46,19.06,3.41,94.82,2014-07-05,Hyderabad
26.86,30.69,23.76,73.64,5.34,2.82,95.0,2014-07-06,Hyderabad
26.3,29.48,23.65,77.74,27.63,3.8,94.98,2014-07-07,Hyderabad
26.6,31.55,23.43,79.29,13.04,3.51,94.87,2014-07-08,Hyderabad
25.35,29.16,23.14,82.63,4.79,2.9,94.87,2014-07-09,Hyderabad
26.43,31.35,22.79,73.68,0.09,4.81,94.91,2014-07-10,Hyderabad
26.2,30.88,22.64,69.23,0.27,6.33,94.9,2014-07-11,Hyderabad
25.92,29.91,21.74,67.34,0.73,5.93,94.75,2014-07-12,Hyderabad
26.4,30.19,22.89,73.36,1.5,5.33,94.68,2014-07-13,Hyderabad
26.06,29.79,23.41,76.5,1.96,4.53,94.66,2014-07-14,Hyderabad
26.27,31.7,22.9,76.35,4.39,5.06,94.58,2014-07-15,Hyderabad
26.86,32.68,22.4,70.76,0.4,5.81,94.69,2014-07-16,Hyderabad
28.52,35.13,22.74,64.43,0.01,5.62,94.75,2014-07-17,Hyderabad
27.77,32.39,23.79,67.65,0.0,5.78,94.76,2014-07-18,Hyderabad
27.29,32.03,23.77,68.71,2.25,5.69,94.78,2014-07-19,Hyderabad
26.31,30.12,22.93,73.07,1.72,5.54,94.84,2014-07-20,Hyderabad
25.7,29.83,22.67,77.47,12.29,5.2,94.81,2014-07-21,Hyderabad
26.0,30.13,22.71,74.19,1.38,5.4,94.75,2014-07-22,Hyderabad
26.82,32.38,22.59,72.22,2.75,6.12,94.71,2014-07-23,Hyderabad
27.65,33.26,22.7,66.86,1.24,4.92,94.88,2014-07-24,Hyderabad
28.03,34.24,22.39,65.6,1.08,4.01,95.02,2014-07-25,Hyderabad
28.03,33.98,23.18,68.72,6.34,3.63,95.12,2014-07-26,Hyderabad
25.77,28.88,23.14,77.92,9.07,3.94,95.11,2014-07-27,Hyderabad
25.22,29.06,22.92,82.09,10.14,5.05,94.85,2014-07-28,Hyderabad
24.86,28.15,22.41,80.84,4.7,5.48,94.84,2014-07-29,Hyderabad
24.87,27.72,22.4,82.88,2.44,5.13,94.79,2014-07-30,Hyderabad
25.73,29.79,22.69,81.92,4.28,4.25,94.79,2014-07-31,Hyderabad
27.14,32.1,23.12,74.02,1.09,4.0,94.79,2014-08-01,Hyderabad
27.51,32.94,22.7,68.0,0.03,5.0,94.87,2014-08-02,Hyderabad
26.94,31.54,22.62,70.46,0.0,4.37,94.81,2014-08-03,Hyderabad
27.22,33.23,22.65,70.42,2.6,4.85,94.7,2014-08-04,Hyderabad
26.24,31.01,23.06,76.51,2.41,5.11,94.73,2014-08-05,Hyderabad
27.29,33.44,21.93,67.95,0.34,4.97,94.86,2014-08-06,Hyderabad
27.68,33.73,22.23,67.61,1.36,4.17,94.9,2014-08-07,Hyderabad
27.64,33.49,22.4,66.28,0.04,3.89,94.93,2014-08-08,Hyderabad
28.09,34.21,22.79,65.54,0.0,3.61,95.03,2014-08-09,Hyderabad
27.77,33.01,23.59,67.19,0.02,3.16,95.08,2014-08-10,Hyderabad
25.44,28.63,23.1,76.1,1.05,3.34,95.02,2014-08-11,Hyderabad
26.64,31.34,22.18,71.69,1.85,3.19,95.03,2014-08-12,Hyderabad
27.23,32.29,22.83,66.86,0.08,3.31,95.09,2014-08-13,Hyderabad
27.17,31.69,23.58,68.9,0.94,3.2,95.13,2014-08-14,Hyderabad
27.26,32.46,23.24,70.51,3.3,3.06,95.17,2014-08-15,Hyderabad
26.78,32.36,22.81,70.85,2.49,3.21,95.23,2014-08-16,Hyderabad
26.04,30.56,22.68,72.6,0.38,2.61,95.21,2014-08-17,Hyderabad
27.09,31.93,22.82,70.02,4.23,1.28,95.26,2014-08-18,Hyderabad
27.9,33.09,23.44,69.91,2.97,1.08,95.31,2014-08-19,Hyderabad
27.26,30.94,23.23,71.94,0.89,0.83,95.22,2014-08-20,Hyderabad
26.33,30.26,22.98,78.31,8.8,1.23,95.03,2014-08-21,Hyderabad
25.88,30.72,22.63,76.15,3.79,1.68,95.04,2014-08-22,Hyderabad
27.5,34.5,22.08,68.53,0.06,2.56,95.12,2014-08-23,Hyderabad
27.88,34.94,21.76,66.38,5.55,1.61,95.15,2014-08-24,Hyderabad
26.73,31.91,23.26,75.32,4.92,1.23,95.21,2014-08-25,Hyderabad
25.56,29.3,22.27,81.08,23.8,1.31,95.12,2014-08-26,Hyderabad
24.55,27.78,22.35,86.49,28.06,2.36,95.0,2014-08-27,Hyderabad
23.73,26.65,21.71,88.2,17.2,1.82,94.89,2014-08-28,Hyderabad
24.13,27.93,22.06,89.47,37.34,2.41,94.71,2014-08-29,Hyderabad
25.4,29.47,22.41,86.79,32.23,2.34,94.59,2014-08-30,Hyderabad
25.06,28.94,22.3,87.56,19.2,3.6,94.45,2014-08-31,Hyderabad
23.8,28.27,20.41,83.86,4.08,4.8,94.53,2014-09-01,Hyderabad
24.89,29.9,20.36,79.66,0.01,4.28,94.84,2014-09-02,Hyderabad
25.52,30.3,21.34,81.44,0.04,3.57,95.09,2014-09-03,Hyderabad
24.97,29.04,21.76,82.85,0.12,3.8,95.12,2014-09-04,Hyderabad
24.78,28.53,21.93,82.84,0.64,3.82,95.07,2014-09-05,Hyderabad
23.78,26.98,21.85,87.91,11.58,3.57,95.01,2014-09-06,Hyderabad
23.34,26.11,21.28,86.61,10.56,4.48,94.92,2014-09-07,Hyderabad
24.39,29.64,20.55,79.56,0.07,4.1,95.0,2014-09-08,Hyderabad
24.24,28.36,20.89,82.26,0.35,3.89,95.11,2014-09-09,Hyderabad
24.46,29.03,20.61,81.78,0.52,3.21,95.12,2014-09-10,Hyderabad
24.95,29.9,20.71,79.8,0.94,2.66,95.24,2014-09-11,Hyderabad
24.4,28.81,21.0,79.7,3.45,2.52,95.32,2014-09-12,Hyderabad
24.49,28.36,21.59,85.45,6.46,2.23,95.24,2014-09-13,Hyderabad
25.12,29.17,21.7,85.95,7.55,2.23,95.15,2014-09-14,Hyderabad
25.14,29.61,22.17,85.22,10.7,2.35,95.05,2014-09-15,Hyderabad
24.7,28.35,22.18,87.72,7.04,2.54,94.92,2014-09-16,Hyderabad
24.92,28.36,22.07,86.35,1.5,2.9,94.91,2014-09-17,Hyderabad
24.81,27.94,22.42,87.63,5.03,3.22,95.02,2014-09-18,Hyderabad
24.52,27.35,22.45,89.9,5.03,3.11,95.07,2014-09-19,Hyderabad
24.19,27.34,22.37,88.58,5.44,3.01,95.05,2014-09-20,Hyderabad
24.95,29.33,21.53,84.96,1.88,2.4,95.14,2014-09-21,Hyderabad
25.27,29.75,21.41,82.98,0.19,1.96,95.29,2014-09-22,Hyderabad
25.44,29.46,22.05,84.28,0.0,1.65,95.31,2014-09-23,Hyderabad
25.64,30.72,21.6,80.33,0.01,1.73,95.35,2014-09-24,Hyderabad
24.93,30.93,19.99,77.05,0.0,1.67,95.45,2014-09-25,Hyderabad
24.57,30.63,19.55,73.54,0.07,1.53,95.57,2014-09-26,Hyderabad
24.41,30.38,19.13,73.3,0.1,1.51,95.64,2014-09-27,Hyderabad
25.05,30.26,21.07,76.95,0.4,1.33,95.66,2014-09-28,Hyderabad
25.31,30.17,21.34,80.88,0.08,1.14,95.62,2014-09-29,Hyderabad
25.61,30.35,21.56,76.37,0.0,1.2,95.59,2014-09-30,Hyderabad
25.66,31.19,21.17,71.8,0.04,1.17,95.61,2014-10-01,Hyderabad
25.35,31.6,19.54,72.47,0.0,1.44,95.58,2014-10-02,Hyderabad
26.02,31.81,20.93,70.92,0.0,0.96,95.5,2014-10-03,Hyderabad
26.19,31.92,21.46,72.14,0.0,1.1,95.54,2014-10-04,Hyderabad
25.93,30.96,21.55,75.88,0.25,1.38,95.57,2014-10-05,Hyderabad
26.08,31.22,21.52,75.81,1.28,1.57,95.51,2014-10-06,Hyderabad
25.56,30.58,21.48,79.1,5.11,1.0,95.35,2014-10-07,Hyderabad
25.0,29.46,21.24,80.96,0.92,1.17,95.38,2014-10-08,Hyderabad
25.49,30.19,21.6,77.85,0.26,1.06,95.38,2014-10-09,Hyderabad
25.94,30.94,21.67,75.36,0.0,2.2,95.24,2014-10-10,Hyderabad
26.24,32.43,22.25,70.86,0.0,3.39,95.09,2014-10-11,Hyderabad
25.06,31.49,20.19,57.77,0.04,4.59,94.91,2014-10-12,Hyderabad
25.93,32.31,20.76,64.09,0.05,3.39,94.9,2014-10-13,Hyderabad
26.57,33.43,20.47,63.02,0.0,1.93,95.37,2014-10-14,Hyderabad
26.19,32.45,22.19,72.04,0.0,2.35,95.68,2014-10-15,Hyderabad
25.7,31.4,21.03,75.35,0.25,1.59,95.67,2014-10-16,Hyderabad
25.75,31.69,21.11,74.2,0.08,1.48,95.69,2014-10-17,Hyderabad
25.63,31.72,20.23,71.38,0.01,1.65,95.63,2014-10-18,Hyderabad
25.26,31.68,20.18,72.43,0.86,1.79,95.63,2014-10-19,Hyderabad
25.27,32.28,19.97,70.35,0.17,1.88,95.69,2014-10-20,Hyderabad
25.08,31.92,19.86,72.53,2.27,1.71,95.8,2014-10-21,Hyderabad
24.7,31.69,20.12,70.89,0.12,1.73,95.85,2014-10-22,Hyderabad
23.87,31.48,17.76,67.25,0.0,1.43,95.76,2014-10-23,Hyderabad
23.99,31.22,18.53,63.16,0.01,1.63,95.65,2014-10-24,Hyderabad
21.96,26.93,18.14,74.42,17.01,2.31,95.68,2014-10-25,Hyderabad
20.19,24.78,17.16,85.16,8.17,2.76,95.86,2014-10-26,Hyderabad
21.92,28.44,17.08,78.74,0.62,1.88,95.81,2014-10-27,Hyderabad
22.77,30.41,17.0,68.5,0.04,2.02,95.71,2014-10-28,Hyderabad
21.78,30.1,15.14,66.84,0.0,2.39,95.73,2014-10-29,Hyderabad
21.56,30.28,14.8,65.74,0.0,2.19,95.68,2014-10-30,Hyderabad
21.94,30.32,15.23,63.26,0.0,1.88,95.64,2014-10-31,Hyderabad
22.02,28.55,16.92,65.72,0.0,2.08,95.67,2014-11-01,Hyderabad
22.97,30.69,16.49,62.93,0.0,2.32,95.73,2014-11-02,Hyderabad
22.99,31.19,16.96,61.01,0.0,2.33,95.72,2014-11-03,Hyderabad
22.33,31.48,15.25,56.35,0.0,2.36,95.66,2014-11-04,Hyderabad
22.75,31.51,16.22,56.16,0.0,1.78,95.69,2014-11-05,Hyderabad
23.39,32.06,16.63,56.93,0.0,1.9,95.57,2014-11-06,Hyderabad
22.59,31.53,16.13,57.96,0.0,2.25,95.62,2014-11-07,Hyderabad
21.83,30.22,15.48,53.01,0.0,2.38,95.66,2014-11-08,Hyderabad
22.95,29.35,17.66,66.51,1.03,2.75,95.65,2014-11-09,Hyderabad
24.84,31.43,20.69,77.27,0.61,2.88,95.61,2014-11-10,Hyderabad
24.88,31.91,19.69,69.35,0.0,1.75,95.63,2014-11-11,Hyderabad
25.04,31.22,20.69,75.93,0.76,2.28,95.67,2014-11-12,Hyderabad
23.42,28.01,21.12,81.32,2.48,2.81,95.83,2014-11-13,Hyderabad
24.27,29.2,20.24,77.33,1.12,1.69,95.89,2014-11-14,Hyderabad
24.77,31.57,19.84,69.86,0.0,1.69,95.77,2014-11-15,Hyderabad
24.25,31.58,19.29,68.79,0.0,1.41,95.73,2014-11-16,Hyderabad
24.52,31.61,18.76,67.06,0.0,1.41,95.75,2014-11-17,Hyderabad
24.5,30.83,19.52,71.91,0.12,1.5,95.87,2014-11-18,Hyderabad
23.44,31.41,17.22,61.88,0.1,1.64,95.88,2014-11-19,Hyderabad
22.0,31.06,16.45,55.19,0.0,1.5,95.82,2014-11-20,Hyderabad
21.58,30.11,15.71,56.62,0.0,1.25,95.77,2014-11-21,Hyderabad
21.94,30.46,15.76,56.75,0.0,1.17,95.7,2014-11-22,Hyderabad
21.66,30.11,16.06,62.39,0.0,1.45,95.73,2014-11-23,Hyderabad
21.12,29.99,14.67,61.88,0.0,1.74,95.77,2014-11-24,Hyderabad
20.7,29.9,13.85,55.76,0.0,1.77,95.75,2014-11-25,Hyderabad
21.11,30.19,15.32,52.07,0.0,1.45,95.56,2014-11-26,Hyderabad
21.26,30.68,14.75,49.55,0.0,1.47,95.57,2014-11-27,Hyderabad
21.21,30.57,14.24,52.4,0.0,1.55,95.67,2014-11-28,Hyderabad
21.27,29.85,15.28,48.1,0.0,1.72,95.72,2014-11-29,Hyderabad
21.32,29.64,15.32,45.77,0.0,2.14,95.73,2014-11-30,Hyderabad
22.11,29.43,16.22,46.11,0.0,1.66,95.72,2014-12-01,Hyderabad
21.68,31.08,14.34,48.46,0.0,1.54,95.75,2014-12-02,Hyderabad
21.76,31.19,14.99,43.28,0.0,1.82,95.75,2014-12-03,Hyderabad
21.49,31.27,15.02,39.81,0.0,1.98,95.75,2014-12-04,Hyderabad
20.9,30.18,14.04,48.44,0.0,1.58,95.83,2014-12-05,Hyderabad
21.24,30.81,14.96,56.9,0.0,1.52,95.81,2014-12-06,Hyderabad
22.19,31.41,15.78,48.97,0.0,1.17,95.74,2014-12-07,Hyderabad
22.67,31.37,16.0,54.72,0.0,1.33,95.75,2014-12-08,Hyderabad
23.17,30.96,16.97,64.88,0.0,1.59,95.81,2014-12-09,Hyderabad
23.75,30.58,18.77,65.74,0.0,1.95,95.78,2014-12-10,Hyderabad
21.55,24.3,19.28,75.88,0.38,2.12,95.83,2014-12-11,Hyderabad
21.43,27.36,17.62,69.14,2.09,1.96,95.86,2014-12-12,Hyderabad
22.37,28.82,18.01,69.11,0.15,2.77,95.86,2014-12-13,Hyderabad
21.56,27.01,18.38,70.67,0.12,2.0,95.84,2014-12-14,Hyderabad
22.93,30.27,17.14,67.67,0.0,1.3,95.82,2014-12-15,Hyderabad
22.76,29.8,17.16,57.64,0.0,2.19,95.93,2014-12-16,Hyderabad
20.17,28.3,14.41,44.85,0.0,2.82,96.0,2014-12-17,Hyderabad
18.83,28.0,11.27,43.94,0.0,1.79,96.05,2014-12-18,Hyderabad
18.76,28.09,11.41,43.45,0.0,1.68,96.13,2014-12-19,Hyderabad
18.33,27.91,11.31,39.78,0.0,1.47,95.94,2014-12-20,Hyderabad
19.64,28.61,13.41,32.45,0.0,1.17,95.76,2014-12-21,Hyderabad
19.67,28.98,12.4,51.72,0.0,1.76,95.74,2014-12-22,Hyderabad
20.1,29.1,13.55,60.66,0.0,1.86,95.81,2014-12-23,Hyderabad
20.36,29.36,13.86,58.15,0.0,1.66,95.93,2014-12-24,Hyderabad
20.55,29.38,14.37,45.68,0.0,1.17,95.92,2014-12-25,Hyderabad
19.86,28.92,12.11,35.95,0.0,2.14,95.75,2014-12-26,Hyderabad
19.62,28.48,12.45,43.01,0.0,1.81,95.78,2014-12-27,Hyderabad
19.52,28.3,12.08,43.29,0.0,1.83,95.82,2014-12-28,Hyderabad
21.5,30.52,13.67,43.54,0.0,1.49,95.61,2014-12-29,Hyderabad
22.81,31.39,14.83,54.95,0.0,1.74,95.39,2014-12-30,Hyderabad
24.12,31.95,17.9,63.44,0.0,1.94,95.29,2014-12-31,Hyderabad
24.4,32.65,16.94,59.77,0.91,1.56,95.3,2015-01-01,Hyderabad
23.97,30.67,17.97,66.52,0.67,2.35,95.6,2015-01-02,Hyderabad
23.17,29.49,18.16,74.95,3.08,3.23,95.75,2015-01-03,Hyderabad
21.8,28.83,16.54,68.78,0.26,2.5,95.88,2015-01-04,Hyderabad
20.87,28.95,14.74,56.77,0.0,2.69,95.85,2015-01-05,Hyderabad
19.81,28.93,12.92,39.56,0.0,2.1,95.84,2015-01-06,Hyderabad
20.65,30.52,13.24,34.62,0.0,1.41,95.74,2015-01-07,Hyderabad
19.83,29.48,12.23,34.5,0.0,1.58,95.83,2015-01-08,Hyderabad
19.12,29.12,11.25,30.76,0.0,2.29,95.98,2015-01-09,Hyderabad
18.16,28.72,9.68,31.86,0.0,2.0,96.01,2015-01-10,Hyderabad
18.37,28.81,10.09,29.03,0.0,2.45,95.99,2015-01-11,Hyderabad
18.56,29.05,10.2,31.99,0.0,1.86,95.93,2015-01-12,Hyderabad
19.44,30.0,11.94,27.36,0.0,1.65,95.82,2015-01-13,Hyderabad
19.81,29.57,12.12,38.02,0.0,1.64,95.78,2015-01-14,Hyderabad
19.93,28.57,13.24,55.47,0.0,1.98,95.82,2015-01-15,Hyderabad
20.1,29.58,12.27,38.48,0.0,1.5,95.87,2015-01-16,Hyderabad
19.77,29.37,11.64,31.96,0.0,1.74,95.92,2015-01-17,Hyderabad
20.06,29.7,12.05,35.47,0.0,1.69,95.93,2015-01-18,Hyderabad
20.08,29.33,12.04,36.94,0.0,1.7,95.88,2015-01-19,Hyderabad
20.48,28.85,12.87,55.66,0.0,2.33,96.01,2015-01-20,Hyderabad
20.68,28.27,15.19,60.66,0.0,3.42,96.19,2015-01-21,Hyderabad
20.15,28.82,12.91,51.23,0.0,2.35,96.13,2015-01-22,Hyderabad
21.0,29.85,13.23,51.95,0.0,2.07,95.9,2015-01-23,Hyderabad
21.68,30.23,14.06,51.74,0.0,2.12,95.93,2015-01-24,Hyderabad
21.3,29.72,13.76,55.44,0.0,2.36,96.04,2015-01-25,Hyderabad
21.8,30.35,15.33,55.8,0.0,2.7,95.95,2015-01-26,Hyderabad
21.83,30.45,15.06,54.86,0.0,2.55,95.83,2015-01-27,Hyderabad
22.0,30.51,15.18,59.15,0.0,2.67,95.71,2015-01-28,Hyderabad
22.59,30.72,16.03,57.32,0.0,1.97,95.79,2015-01-29,Hyderabad
22.79,31.04,15.57,55.2,0.0,1.8,95.96,2015-01-30,Hyderabad
22.41,31.01,15.29,44.69,0.0,2.05,95.98,2015-01-31,Hyderabad
22.32,31.17,14.75,45.14,0.0,1.58,95.94,2015-02-01,Hyderabad
22.56,30.52,16.27,57.81,0.0,2.83,96.02,2015-02-02,Hyderabad
22.3,30.08,16.89,55.47,0.0,2.5,96.25,2015-02-03,Hyderabad
22.26,30.92,14.53,49.83,0.0,1.87,96.17,2015-02-04,Hyderabad
22.49,31.45,15.5,40.49,0.0,1.86,95.99,2015-02-05,Hyderabad
21.67,29.12,14.66,47.39,0.0,2.16,95.97,2015-02-06,Hyderabad
22.07,29.92,15.13,52.21,0.0,2.75,95.9,2015-02-07,Hyderabad
22.55,29.66,15.94,58.79,0.0,2.84,95.83,2015-02-08,Hyderabad
23.08,30.29,15.61,53.51,0.0,2.86,95.87,2015-02-09,Hyderabad
22.84,30.39,16.99,57.34,0.0,2.45,95.97,2015-02-10,Hyderabad
23.21,31.54,16.34,55.3,0.0,2.04,95.88,2015-02-11,Hyderabad
23.62,32.84,16.01,47.98,0.0,1.9,95.76,2015-02-12,Hyderabad
24.41,34.04,15.16,44.15,0.0,1.49,95.67,2015-02-13,Hyderabad
24.21,33.43,16.22,26.97,0.0,2.04,95.63,2015-02-14,Hyderabad
25.51,34.72,18.23,18.47,0.0,1.26,95.62,2015-02-15,Hyderabad
25.0,34.5,16.33,27.19,0.0,1.56,95.72,2015-02-16,Hyderabad
25.65,35.36,17.21,26.32,0.0,1.46,95.63,2015-02-17,Hyderabad
25.35,35.25,15.6,34.73,0.0,1.75,95.51,2015-02-18,Hyderabad
24.98,34.4,15.6,46.18,0.0,2.02,95.57,2015-02-19,Hyderabad
25.59,33.89,17.56,45.41,0.0,2.34,95.68,2015-02-20,Hyderabad
25.4,33.06,18.84,41.25,0.0,1.76,95.75,2015-02-21,Hyderabad
26.09,34.34,20.03,26.61,0.0,1.9,95.78,2015-02-22,Hyderabad
25.85,34.37,18.96,31.03,0.0,1.76,95.79,2015-02-23,Hyderabad
25.28,34.83,16.63,33.65,0.0,1.98,95.66,2015-02-24,Hyderabad
25.59,35.54,16.48,30.07,0.0,1.77,95.48,2015-02-25,Hyderabad
25.65,35.63,16.63,27.05,0.0,2.39,95.36,2015-02-26,Hyderabad
25.66,35.56,16.34,32.69,0.0,2.34,95.39,2015-02-27,Hyderabad
25.76,33.26,18.53,50.35,2.1,3.09,95.44,2015-02-28,Hyderabad
25.25,32.2,19.93,56.25,4.8,4.15,95.47,2015-03-01,Hyderabad
25.19,31.65,19.97,66.69,5.47,2.62,95.61,2015-03-02,Hyderabad
25.32,33.17,18.88,55.11,0.0,1.85,95.56,2015-03-03,Hyderabad
24.42,32.82,15.77,40.43,0.0,1.7,95.58,2015-03-04,Hyderabad
25.65,33.12,17.12,43.33,0.0,1.63,95.68,2015-03-05,Hyderabad
26.97,32.76,20.44,53.79,0.74,1.4,95.78,2015-03-06,Hyderabad
27.56,34.01,20.46,49.32,0.3,1.17,95.71,2015-03-07,Hyderabad
27.56,34.07,20.88,52.42,1.81,2.48,95.75,2015-03-08,Hyderabad
25.67,31.73,20.13,63.13,4.93,1.63,95.93,2015-03-09,Hyderabad
26.14,33.08,20.15,56.65,0.0,1.59,95.93,2015-03-10,Hyderabad
26.31,34.35,19.38,44.3,0.0,2.02,95.89,2015-03-11,Hyderabad
25.98,34.73,17.7,48.05,0.0,2.31,95.91,2015-03-12,Hyderabad
26.65,35.21,18.47,43.78,0.0,2.07,95.81,2015-03-13,Hyderabad
26.77,35.24,18.41,41.35,0.0,3.1,95.82,2015-03-14,Hyderabad
26.81,36.5,17.88,42.65,0.0,3.61,95.76,2015-03-15,Hyderabad
27.81,36.53,18.73,40.61,0.0,2.39,95.8,2015-03-16,Hyderabad
28.8,37.26,20.13,38.96,0.0,1.27,95.68,2015-03-17,Hyderabad
29.75,37.29,21.78,31.3,0.0,1.09,95.51,2015-03-18,Hyderabad
