T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
32.22,39.61,26.44,57.68,2.67,2.98,100.29,2012-04-23,Kolkata
32.63,40.7,26.7,59.57,5.24,3.54,100.34,2012-04-24,Kolkata
32.13,39.55,26.28,60.93,3.03,3.92,100.46,2012-04-25,Kolkata
32.08,38.53,26.08,60.42,0.32,3.55,100.51,2012-04-26,Kolkata
32.86,40.42,27.62,57.29,1.04,3.92,100.3,2012-04-27,Kolkata
32.42,39.56,26.96,63.59,8.62,4.48,100.12,2012-04-28,Kolkata
33.25,40.86,27.09,55.56,0.0,3.38,100.18,2012-04-29,Kolkata
32.68,40.16,27.32,60.21,0.5,4.54,100.11,2012-04-30,Kolkata
32.39,40.15,27.13,62.56,0.69,4.4,100.19,2012-05-01,Kolkata
31.64,38.01,27.36,68.85,11.5,3.96,100.32,2012-05-02,Kolkata
30.96,36.97,26.55,68.88,11.33,2.56,100.34,2012-05-03,Kolkata
29.54,35.35,25.22,70.45,4.89,2.39,100.36,2012-05-04,Kolkata
27.96,31.44,25.07,71.61,0.04,1.34,100.56,2012-05-05,Kolkata
31.01,38.83,23.45,55.19,0.0,1.26,100.44,2012-05-06,Kolkata
31.95,40.3,24.01,53.49,0.0,1.84,100.31,2012-05-07,Kolkata
31.87,39.55,25.47,58.16,0.0,3.47,100.35,2012-05-08,Kolkata
30.15,35.34,26.57,70.16,1.57,2.98,100.54,2012-05-09,Kolkata
29.41,32.99,26.86,74.54,1.81,2.16,100.67,2012-05-10,Kolkata
31.33,38.33,25.75,66.09,0.0,3.02,100.43,2012-05-11,Kolkata
31.7,37.78,27.08,66.52,0.0,3.82,100.21,2012-05-12,Kolkata
31.71,36.78,27.78,68.14,0.0,3.5,100.15,2012-05-13,Kolkata
33.59,40.6,28.67,60.88,0.0,3.73,100.15,2012-05-14,Kolkata
33.33,39.27,28.91,59.86,1.39,3.45,100.23,2012-05-15,Kolkata
33.81,41.83,27.66,52.77,0.58,2.45,100.05,2012-05-16,Kolkata
34.57,42.33,28.36,56.51,0.16,3.38,99.96,2012-05-17,Kolkata
32.96,38.98,28.83,63.59,4.88,3.15,100.08,2012-05-18,Kolkata
32.0,37.0,28.06,67.68,1.54,1.69,100.23,2012-05-19,Kolkata
33.26,40.05,27.58,61.61,0.88,2.06,100.16,2012-05-20,Kolkata
33.35,40.21,28.03,62.53,1.19,2.88,100.09,2012-05-21,Kolkata
33.62,41.02,28.03,60.29,0.0,3.33,100.07,2012-05-22,Kolkata
33.05,39.67,28.52,64.64,0.0,3.69,100.0,2012-05-23,Kolkata
33.56,41.12,28.51,62.29,0.0,3.46,99.82,2012-05-24,Kolkata
33.63,41.64,28.43,62.74,0.0,3.97,99.85,2012-05-25,Kolkata
32.83,38.14,28.4,65.57,0.01,3.62,99.96,2012-05-26,Kolkata
30.94,35.03,28.52,75.5,17.54,3.3,99.96,2012-05-27,Kolkata
30.38,33.88,27.77,77.38,9.96,2.95,99.98,2012-05-28,Kolkata
30.87,35.44,27.42,73.83,0.05,2.41,100.07,2012-05-29,Kolkata
31.84,38.56,27.25,68.95,0.0,2.78,99.88,2012-05-30,Kolkata
31.89,36.99,28.15,67.7,0.02,3.27,99.81,2012-05-31,Kolkata
31.84,37.18,28.21,69.7,0.97,3.01,99.82,2012-06-01,Kolkata
32.68,39.52,28.21,69.17,0.35,4.31,99.7,2012-06-02,Kolkata
32.94,38.87,29.43,70.11,0.02,4.71,99.44,2012-06-03,Kolkata
35.13,43.86,29.86,59.75,0.99,4.3,99.46,2012-06-04,Kolkata
33.62,39.18,29.78,66.41,0.63,3.07,99.63,2012-06-05,Kolkata
32.97,37.51,29.27,68.85,3.4,2.55,99.65,2012-06-06,Kolkata
32.14,36.73,28.87,73.81,7.71,2.46,99.68,2012-06-07,Kolkata
32.14,36.07,29.31,70.23,2.51,2.17,99.82,2012-06-08,Kolkata
31.61,35.89,28.65,70.04,3.38,3.48,99.79,2012-06-09,Kolkata
32.9,39.65,28.09,65.87,1.45,3.92,99.6,2012-06-10,Kolkata
33.2,39.3,29.2,66.59,0.73,3.62,99.62,2012-06-11,Kolkata
32.56,38.47,28.65,68.85,0.72,3.78,99.85,2012-06-12,Kolkata
31.37,35.31,28.84,73.08,0.99,3.85,99.97,2012-06-13,Kolkata
31.42,35.3,28.94,71.51,0.33,5.42,99.98,2012-06-14,Kolkata
31.7,35.35,29.2,71.91,0.43,6.38,99.73,2012-06-15,Kolkata
31.13,34.6,28.67,73.55,5.59,5.64,99.51,2012-06-16,Kolkata
30.18,33.64,27.55,75.68,5.1,3.83,99.61,2012-06-17,Kolkata
31.78,37.18,27.9,68.42,1.49,3.05,99.67,2012-06-18,Kolkata
31.64,36.92,27.6,68.57,3.02,1.72,99.46,2012-06-19,Kolkata
31.37,36.21,28.06,70.75,8.15,2.24,99.34,2012-06-20,Kolkata
29.89,33.48,27.64,82.0,21.08,3.64,99.47,2012-06-21,Kolkata
29.9,33.59,27.34,82.38,9.68,3.82,99.56,2012-06-22,Kolkata
30.02,33.44,27.43,79.07,10.91,3.87,99.65,2012-06-23,Kolkata
29.49,33.71,26.99,80.84,8.06,4.66,99.73,2012-06-24,Kolkata
29.09,32.63,27.08,81.1,3.67,6.13,99.9,2012-06-25,Kolkata
30.5,35.27,27.15,75.13,0.36,5.34,99.81,2012-06-26,Kolkata
30.68,35.25,27.56,74.33,0.0,4.07,99.82,2012-06-27,Kolkata
30.7,34.33,27.89,70.34,0.49,2.83,99.88,2012-06-28,Kolkata
31.19,35.83,27.3,71.83,0.25,2.17,99.76,2012-06-29,Kolkata
30.21,33.35,27.69,76.7,1.52,2.49,99.68,2012-06-30,Kolkata
30.48,35.63,27.31,74.96,2.0,3.21,99.71,2012-07-01,Kolkata
30.01,35.25,26.21,72.76,2.54,3.76,99.71,2012-07-02,Kolkata
30.21,34.94,26.72,75.43,7.87,3.99,99.55,2012-07-03,Kolkata
29.67,33.9,26.87,76.87,7.44,4.48,99.57,2012-07-04,Kolkata
29.0,31.5,27.4,87.36,20.02,3.77,99.71,2012-07-05,Kolkata
30.1,33.93,27.35,82.07,10.14,2.98,99.7,2012-07-06,Kolkata
29.16,32.99,26.63,81.61,9.48,3.27,99.65,2012-07-07,Kolkata
29.52,34.05,26.4,80.69,3.42,3.13,99.66,2012-07-08,Kolkata
29.56,33.64,26.84,80.53,4.44,3.64,99.87,2012-07-09,Kolkata
28.8,32.22,26.64,83.12,6.11,3.35,100.17,2012-07-10,Kolkata
29.33,33.47,26.39,82.53,14.77,3.15,100.19,2012-07-11,Kolkata
29.48,32.42,27.44,85.49,9.19,3.07,100.13,2012-07-12,Kolkata
28.66,30.54,27.0,88.16,10.38,2.97,100.03,2012-07-13,Kolkata
29.05,32.19,27.02,87.79,9.56,3.16,99.94,2012-07-14,Kolkata
28.68,31.18,27.02,87.19,12.47,4.35,100.07,2012-07-15,Kolkata
28.68,31.53,26.54,83.48,8.17,3.52,100.21,2012-07-16,Kolkata
29.07,32.51,26.82,85.99,6.47,3.77,100.1,2012-07-17,Kolkata
29.28,32.66,26.7,84.81,21.83,3.35,99.87,2012-07-18,Kolkata
29.0,32.07,26.88,84.77,14.19,1.72,99.73,2012-07-19,Kolkata
29.35,33.29,26.68,83.02,8.5,1.85,99.69,2012-07-20,Kolkata
29.22,32.94,26.65,82.56,7.84,3.0,99.84,2012-07-21,Kolkata
29.32,33.14,26.48,81.49,5.59,4.17,99.83,2012-07-22,Kolkata
28.79,32.16,26.58,83.39,2.5,3.91,99.63,2012-07-23,Kolkata
28.68,32.13,26.46,84.14,3.9,3.65,99.62,2012-07-24,Kolkata
29.01,32.55,26.34,84.29,5.69,2.49,99.71,2012-07-25,Kolkata
28.91,32.72,26.26,86.81,3.82,2.42,99.57,2012-07-26,Kolkata
28.56,31.39,26.76,87.54,9.58,3.6,99.52,2012-07-27,Kolkata
28.41,31.48,26.7,88.35,15.93,3.19,99.66,2012-07-28,Kolkata
28.12,31.36,26.23,87.35,12.45,3.63,99.82,2012-07-29,Kolkata
27.48,30.21,25.68,87.31,9.73,2.8,99.67,2012-07-30,Kolkata
27.8,31.55,25.4,85.52,5.02,3.13,99.61,2012-07-31,Kolkata
28.82,33.03,25.31,84.22,0.84,3.69,99.63,2012-08-01,Kolkata
28.49,30.78,26.74,89.72,2.36,1.85,99.64,2012-08-02,Kolkata
28.86,32.35,26.72,87.66,12.98,2.68,99.52,2012-08-03,Kolkata
28.83,32.49,26.39,87.87,10.08,2.03,99.47,2012-08-04,Kolkata
28.81,32.09,26.37,85.42,14.07,3.85,99.7,2012-08-05,Kolkata
28.76,31.8,26.66,86.37,10.05,3.81,99.86,2012-08-06,Kolkata
28.58,31.62,26.28,86.5,4.15,2.96,100.03,2012-08-07,Kolkata
28.38,30.91,26.42,87.79,4.2,2.64,100.02,2012-08-08,Kolkata
28.54,31.22,26.54,88.42,21.25,1.47,99.78,2012-08-09,Kolkata
28.26,32.15,25.7,87.31,17.17,3.2,99.74,2012-08-10,Kolkata
28.09,31.2,25.6,87.48,16.04,2.09,100.04,2012-08-11,Kolkata
28.04,31.02,26.15,88.16,6.2,2.56,100.17,2012-08-12,Kolkata
27.77,29.99,26.11,89.71,11.52,2.46,100.15,2012-08-13,Kolkata
28.01,31.28,25.83,88.99,5.31,2.49,100.05,2012-08-14,Kolkata
27.38,29.61,25.66,90.13,1.49,2.07,100.05,2012-08-15,Kolkata
29.19,33.05,26.06,84.37,2.96,1.44,99.9,2012-08-16,Kolkata
28.9,32.62,26.3,87.42,7.37,1.84,99.81,2012-08-17,Kolkata
28.69,32.49,25.98,86.21,2.38,3.29,99.84,2012-08-18,Kolkata
28.24,31.17,26.19,88.46,16.67,3.38,100.01,2012-08-19,Kolkata
28.13,30.8,26.24,89.14,21.06,3.57,100.15,2012-08-20,Kolkata
28.19,30.86,26.46,90.4,15.96,3.87,100.25,2012-08-21,Kolkata
28.38,31.49,26.18,89.62,5.68,3.41,100.38,2012-08-22,Kolkata
28.36,31.12,26.23,88.35,4.07,2.12,100.36,2012-08-23,Kolkata
27.94,30.1,25.75,88.35,12.05,1.61,100.25,2012-08-24,Kolkata
27.63,30.08,25.74,91.72,6.94,1.82,100.22,2012-08-25,Kolkata
27.98,31.01,25.48,89.82,7.37,2.61,100.17,2012-08-26,Kolkata
27.74,30.48,26.08,89.64,3.27,2.59,100.12,2012-08-27,Kolkata
27.92,31.13,25.4,86.92,0.44,1.99,100.21,2012-08-28,Kolkata
28.21,31.29,25.64,87.72,0.21,1.79,100.34,2012-08-29,Kolkata
28.39,31.84,25.59,85.8,0.94,2.35,100.37,2012-08-30,Kolkata
28.43,31.99,25.91,87.05,1.04,2.32,100.2,2012-08-31,Kolkata
28.61,32.0,25.62,86.24,0.56,1.85,100.12,2012-09-01,Kolkata
28.2,30.84,26.1,89.44,1.59,1.65,100.1,2012-09-02,Kolkata
27.95,30.83,25.98,90.59,26.02,3.49,99.96,2012-09-03,Kolkata
27.56,29.18,26.29,93.47,40.46,2.73,100.12,2012-09-04,Kolkata
27.74,29.46,26.11,92.95,20.33,2.91,100.32,2012-09-05,Kolkata
27.06,28.36,25.63,94.62,31.28,2.85,100.53,2012-09-06,Kolkata
28.15,32.04,25.16,86.05,0.17,1.39,100.49,2012-09-07,Kolkata
28.35,31.65,25.3,88.9,12.43,1.43,100.3,2012-09-08,Kolkata
27.02,28.87,25.9,93.9,16.56,2.63,100.23,2012-09-09,Kolkata
27.88,30.88,25.84,89.14,4.81,2.53,100.28,2012-09-10,Kolkata
27.75,30.83,26.01,89.16,1.29,2.55,100.28,2012-09-11,Kolkata
27.89,30.97,25.84,89.56,0.59,2.99,100.25,2012-09-12,Kolkata
27.38,29.01,26.09,91.82,13.82,2.95,100.22,2012-09-13,Kolkata
27.89,30.46,26.07,90.94,9.43,1.48,100.06,2012-09-14,Kolkata
27.37,30.01,25.64,89.93,10.98,1.78,100.01,2012-09-15,Kolkata
27.03,29.16,25.48,93.5,11.06,2.57,100.11,2012-09-16,Kolkata
27.7,30.77,25.63,90.74,4.44,2.16,100.41,2012-09-17,Kolkata
27.56,30.14,25.68,91.34,7.43,1.71,100.43,2012-09-18,Kolkata
28.07,31.63,25.44,88.95,1.86,2.12,100.37,2012-09-19,Kolkata
28.36,32.06,25.67,88.75,0.35,3.06,100.42,2012-09-20,Kolkata
28.66,31.94,26.4,87.03,0.17,2.06,100.44,2012-09-21,Kolkata
28.32,31.58,25.93,88.12,3.86,2.07,100.5,2012-09-22,Kolkata
26.98,28.22,25.41,91.43,3.97,1.25,100.43,2012-09-23,Kolkata
26.72,29.79,24.41,85.08,0.6,1.36,100.38,2012-09-24,Kolkata
26.23,31.04,21.89,81.96,0.0,1.63,100.51,2012-09-25,Kolkata
26.49,30.58,22.11,83.03,0.49,1.49,100.77,2012-09-26,Kolkata
27.91,31.76,23.61,81.81,0.26,1.34,100.8,2012-09-27,Kolkata
27.01,29.38,24.67,87.36,0.6,1.65,100.73,2012-09-28,Kolkata
27.24,30.14,24.48,86.18,1.09,1.27,100.74,2012-09-29,Kolkata
27.72,31.14,24.93,87.41,0.65,0.91,100.78,2012-09-30,Kolkata
27.65,30.45,25.53,88.86,0.0,1.41,100.83,2012-10-01,Kolkata
27.39,30.06,25.54,91.71,1.16,2.09,100.75,2012-10-02,Kolkata
27.33,30.09,25.74,90.08,1.51,3.21,100.52,2012-10-03,Kolkata
27.17,29.76,25.78,90.44,14.84,3.12,100.28,2012-10-04,Kolkata
27.07,29.52,24.87,87.07,0.86,1.43,100.5,2012-10-05,Kolkata
26.32,31.08,21.0,76.07,0.0,1.18,100.82,2012-10-06,Kolkata
25.71,29.12,22.55,87.41,0.02,1.84,100.85,2012-10-07,Kolkata
26.49,29.98,23.37,88.71,1.74,1.65,100.75,2012-10-08,Kolkata
28.01,31.93,25.03,81.68,1.12,0.87,100.69,2012-10-09,Kolkata
25.84,28.92,23.34,89.43,13.87,1.84,100.73,2012-10-10,Kolkata
25.81,29.76,22.53,86.14,7.75,2.37,100.69,2012-10-11,Kolkata
25.46,27.82,23.82,86.61,2.33,1.36,100.87,2012-10-12,Kolkata
26.09,30.05,23.3,84.55,3.85,0.78,100.94,2012-10-13,Kolkata
25.48,29.07,22.19,83.24,3.13,0.97,101.02,2012-10-14,Kolkata
24.35,29.81,19.53,78.97,0.12,1.56,101.17,2012-10-15,Kolkata
23.68,29.44,18.38,80.81,0.0,1.5,101.27,2012-10-16,Kolkata
23.67,29.52,18.31,82.88,0.0,1.82,101.24,2012-10-17,Kolkata
24.18,30.14,19.3,80.79,0.0,1.71,101.18,2012-10-18,Kolkata
24.0,29.78,18.79,80.41,0.0,1.65,101.24,2012-10-19,Kolkata
23.21,29.17,18.47,81.54,0.0,1.91,101.3,2012-10-20,Kolkata
22.38,28.67,16.81,80.27,0.0,1.78,101.34,2012-10-21,Kolkata
22.18,28.56,16.55,83.18,0.0,1.87,101.31,2012-10-22,Kolkata
22.07,27.99,17.07,82.45,0.0,1.74,101.18,2012-10-23,Kolkata
21.89,28.17,16.1,77.03,0.0,1.63,101.06,2012-10-24,Kolkata
22.49,28.61,15.97,78.23,0.0,1.37,101.0,2012-10-25,Kolkata
23.11,29.01,18.14,81.55,0.0,1.56,101.08,2012-10-26,Kolkata
21.82,27.8,16.75,81.76,0.0,1.93,101.12,2012-10-27,Kolkata
20.67,27.28,15.32,81.68,0.0,2.39,101.15,2012-10-28,Kolkata
20.33,27.83,14.08,83.28,0.0,2.3,101.09,2012-10-29,Kolkata
20.48,28.22,13.76,82.09,0.0,2.12,101.07,2012-10-30,Kolkata
21.47,28.63,14.58,81.28,0.0,1.84,101.13,2012-10-31,Kolkata
22.18,28.52,16.09,76.02,0.0,1.67,101.15,2012-11-01,Kolkata
22.82,28.37,16.32,74.81,0.23,1.25,101.08,2012-11-02,Kolkata
22.32,26.24,19.71,83.5,13.05,1.24,101.15,2012-11-03,Kolkata
23.77,28.24,19.95,84.98,4.55,1.09,101.06,2012-11-04,Kolkata
25.2,28.75,22.56,87.81,25.84,1.55,100.96,2012-11-05,Kolkata
25.48,29.45,22.52,87.8,13.76,1.44,100.98,2012-11-06,Kolkata
22.98,27.33,19.1,87.45,1.09,1.78,101.01,2012-11-07,Kolkata
21.5,24.86,17.96,78.92,0.0,1.44,100.98,2012-11-08,Kolkata
20.99,27.38,15.74,74.32,0.0,1.36,101.11,2012-11-09,Kolkata
18.51,24.47,13.46,79.85,0.0,1.79,101.29,2012-11-10,Kolkata
18.43,25.19,12.61,78.17,0.0,1.6,101.25,2012-11-11,Kolkata
18.62,25.32,12.72,81.38,0.0,1.65,101.26,2012-11-12,Kolkata
19.59,26.75,13.91,82.81,0.0,1.9,101.29,2012-11-13,Kolkata
19.29,26.33,13.43,79.4,0.0,1.89,101.15,2012-11-14,Kolkata
18.41,25.86,12.91,79.39,0.0,2.56,101.21,2012-11-15,Kolkata
17.62,25.63,11.06,81.13,0.0,2.63,101.31,2012-11-16,Kolkata
19.43,27.07,12.85,81.37,0.0,2.38,101.2,2012-11-17,Kolkata
21.41,27.81,15.28,77.69,0.0,2.12,101.11,2012-11-18,Kolkata
21.63,27.58,16.38,77.45,0.06,2.19,101.1,2012-11-19,Kolkata
21.52,27.06,16.75,82.99,0.12,2.52,101.24,2012-11-20,Kolkata
20.78,27.01,15.55,77.7,0.0,2.3,101.28,2012-11-21,Kolkata
20.19,26.74,14.68,75.71,0.0,1.99,101.23,2012-11-22,Kolkata
19.38,25.94,13.06,71.22,0.0,1.6,101.24,2012-11-23,Kolkata
18.86,26.23,13.02,75.34,0.0,1.37,101.2,2012-11-24,Kolkata
18.23,25.5,12.05,69.66,0.0,1.72,101.29,2012-11-25,Kolkata
18.54,26.2,11.4,69.06,0.0,1.43,101.32,2012-11-26,Kolkata
17.57,25.25,11.14,72.21,0.0,1.75,101.25,2012-11-27,Kolkata
16.43,24.49,9.89,73.99,0.0,1.76,101.26,2012-11-28,Kolkata
16.07,24.31,9.02,70.84,0.0,1.72,101.13,2012-11-29,Kolkata
17.07,25.17,9.63,71.39,0.0,1.6,101.1,2012-11-30,Kolkata
17.06,26.07,10.39,74.75,0.0,1.95,101.24,2012-12-01,Kolkata
16.47,24.97,10.54,73.21,0.0,2.2,101.4,2012-12-02,Kolkata
15.43,23.6,8.85,72.12,0.0,1.93,101.4,2012-12-03,Kolkata
16.19,24.79,8.38,73.35,0.0,1.68,101.3,2012-12-04,Kolkata
16.2,23.25,10.15,75.46,0.0,1.59,101.31,2012-12-05,Kolkata
16.3,24.66,8.93,74.16,0.0,1.64,101.28,2012-12-06,Kolkata
16.04,24.4,8.73,74.11,0.0,1.55,101.22,2012-12-07,Kolkata
16.35,24.99,8.72,70.79,0.0,1.71,101.2,2012-12-08,Kolkata
17.29,26.14,9.33,67.35,0.0,1.44,101.12,2012-12-09,Kolkata
19.23,27.33,10.93,62.57,0.0,1.14,101.17,2012-12-10,Kolkata
21.4,27.6,16.51,74.91,0.7,0.96,101.17,2012-12-11,Kolkata
21.17,25.7,17.58,90.85,18.18,1.96,101.12,2012-12-12,Kolkata
19.84,26.08,14.09,81.8,0.02,1.18,101.37,2012-12-13,Kolkata
19.69,26.21,14.28,76.68,0.0,1.49,101.62,2012-12-14,Kolkata
18.71,25.22,13.29,80.67,0.0,1.82,101.62,2012-12-15,Kolkata
17.94,25.26,12.57,77.96,0.0,2.33,101.67,2012-12-16,Kolkata
18.09,25.83,11.38,78.85,0.0,1.99,101.5,2012-12-17,Kolkata
17.36,24.5,12.17,74.79,0.0,2.27,101.46,2012-12-18,Kolkata
16.33,24.62,8.95,73.67,0.0,1.55,101.31,2012-12-19,Kolkata
16.36,24.34,9.55,73.25,0.0,1.68,101.27,2012-12-20,Kolkata
14.82,23.53,8.01,67.11,0.0,1.63,101.42,2012-12-21,Kolkata
13.09,21.76,6.23,67.39,0.0,2.28,101.49,2012-12-22,Kolkata
12.28,21.11,5.37,71.2,0.0,2.38,101.53,2012-12-23,Kolkata
13.17,21.72,5.88,70.96,0.0,1.91,101.44,2012-12-24,Kolkata
13.36,22.58,5.9,67.75,0.0,2.0,101.33,2012-12-25,Kolkata
12.41,20.9,6.02,68.38,0.0,2.02,101.4,2012-12-26,Kolkata
11.87,20.68,4.75,70.66,0.0,2.28,101.36,2012-12-27,Kolkata
12.66,21.3,5.07,68.85,0.0,2.1,101.22,2012-12-28,Kolkata
13.39,22.2,5.66,66.39,0.0,1.72,101.27,2012-12-29,Kolkata
13.11,22.42,4.66,59.86,0.0,1.73,101.27,2012-12-30,Kolkata
14.68,23.58,6.46,62.1,0.0,1.44,101.21,2012-12-31,Kolkata
16.42,24.22,8.37,65.42,0.0,1.3,101.25,2013-01-01,Kolkata
18.5,25.7,11.44,71.36,0.0,1.22,101.26,2013-01-02,Kolkata
19.16,23.37,15.57,88.3,3.51,1.42,101.29,2013-01-03,Kolkata
16.82,24.8,10.86,74.55,0.0,2.24,101.36,2013-01-04,Kolkata
15.27,23.87,8.22,64.89,0.0,1.77,101.26,2013-01-05,Kolkata
14.56,21.99,8.04,63.3,0.0,1.82,101.32,2013-01-06,Kolkata
14.93,21.23,10.06,65.43,0.0,2.26,101.43,2013-01-07,Kolkata
12.74,20.73,7.41,53.53,0.0,2.7,101.6,2013-01-08,Kolkata
10.9,20.0,3.43,55.78,0.0,2.15,101.6,2013-01-09,Kolkata
12.73,21.72,4.52,59.33,0.0,1.71,101.44,2013-01-10,Kolkata
13.36,22.06,6.24,67.27,0.0,1.73,101.47,2013-01-11,Kolkata
12.92,21.13,5.75,65.69,0.0,1.77,101.55,2013-01-12,Kolkata
14.08,22.33,6.4,65.06,0.0,1.55,101.32,2013-01-13,Kolkata
17.22,25.57,9.25,59.84,0.0,1.25,101.31,2013-01-14,Kolkata
17.33,25.43,9.94,65.62,0.0,1.58,101.48,2013-01-15,Kolkata
17.54,25.74,9.69,62.21,0.0,1.23,101.6,2013-01-16,Kolkata
19.62,27.72,12.19,59.77,0.0,1.21,101.59,2013-01-17,Kolkata
20.54,28.96,12.88,60.08,0.0,1.0,101.59,2013-01-18,Kolkata
20.47,28.84,13.14,69.68,0.0,1.2,101.49,2013-01-19,Kolkata
19.42,26.71,13.27,73.74,0.0,2.52,101.52,2013-01-20,Kolkata
17.43,25.0,11.28,58.73,0.0,2.49,101.74,2013-01-21,Kolkata
16.3,25.15,9.19,53.58,0.0,3.0,101.78,2013-01-22,Kolkata
14.79,25.37,6.91,48.82,0.0,2.69,101.69,2013-01-23,Kolkata
14.57,25.57,5.44,49.48,0.0,2.71,101.65,2013-01-24,Kolkata
14.48,24.55,6.3,50.05,0.0,2.76,101.69,2013-01-25,Kolkata
14.4,24.41,6.87,46.5,0.0,2.77,101.71,2013-01-26,Kolkata
14.37,24.38,6.11,53.86,0.0,2.43,101.66,2013-01-27,Kolkata
14.68,22.97,9.24,52.9,0.0,2.31,101.55,2013-01-28,Kolkata
15.14,25.65,6.31,51.41,0.0,2.08,101.46,2013-01-29,Kolkata
15.56,25.69,7.07,50.91,0.0,1.8,101.56,2013-01-30,Kolkata
16.86,26.89,8.58,50.67,0.0,1.9,101.62,2013-01-31,Kolkata
15.11,20.55,11.4,56.87,0.0,1.67,101.62,2013-02-01,Kolkata
17.05,26.0,9.35,52.22,0.0,1.7,101.48,2013-02-02,Kolkata
19.14,27.91,11.07,49.95,0.0,1.76,101.4,2013-02-03,Kolkata
20.1,29.45,11.21,49.43,0.0,1.47,101.55,2013-02-04,Kolkata
21.01,30.57,12.75,49.88,0.0,1.54,101.61,2013-02-05,Kolkata
22.17,32.25,13.58,48.45,0.0,1.7,101.43,2013-02-06,Kolkata
23.29,32.19,15.53,57.24,0.0,2.13,101.19,2013-02-07,Kolkata
22.7,29.96,17.72,58.85,0.26,3.1,101.23,2013-02-08,Kolkata
19.96,28.48,13.97,44.41,0.02,2.83,101.38,2013-02-09,Kolkata
18.14,28.79,9.33,38.35,0.0,2.81,101.38,2013-02-10,Kolkata
19.22,29.87,9.56,41.41,0.0,2.41,101.31,2013-02-11,Kolkata
19.64,29.22,11.75,44.2,0.0,2.45,101.29,2013-02-12,Kolkata
21.55,31.49,14.12,44.87,0.0,2.74,101.19,2013-02-13,Kolkata
22.39,31.98,13.91,47.28,0.0,2.3,101.17,2013-02-14,Kolkata
23.47,32.99,14.5,45.24,0.0,1.52,101.18,2013-02-15,Kolkata
23.94,33.18,15.48,46.18,0.06,1.61,101.02,2013-02-16,Kolkata
22.48,29.29,18.1,58.78,2.85,2.47,100.94,2013-02-17,Kolkata
20.84,27.64,15.93,66.78,7.16,2.07,101.17,2013-02-18,Kolkata
19.59,27.85,12.14,55.9,0.0,2.25,101.31,2013-02-19,Kolkata
20.39,29.25,12.5,53.09,0.0,2.67,101.32,2013-02-20,Kolkata
20.53,29.71,12.76,49.24,0.0,2.66,101.36,2013-02-21,Kolkata
21.48,31.82,12.94,43.51,0.0,2.53,101.43,2013-02-22,Kolkata
22.65,33.82,13.09,42.7,0.0,2.56,101.35,2013-02-23,Kolkata
23.9,34.38,14.06,42.92,0.0,2.38,101.31,2013-02-24,Kolkata
24.67,33.6,16.97,46.69,0.0,2.62,101.34,2013-02-25,Kolkata
24.4,33.11,17.2,47.19,0.0,2.54,101.36,2013-02-26,Kolkata
23.65,33.74,15.46,37.31,0.0,2.59,101.22,2013-02-27,Kolkata
24.48,35.26,14.59,39.98,0.0,2.69,101.01,2013-02-28,Kolkata
23.43,33.29,15.12,36.45,0.0,3.12,101.15,2013-03-01,Kolkata
22.46,33.12,12.87,34.54,0.0,2.34,101.28,2013-03-02,Kolkata
22.87,33.59,13.38,35.93,0.0,2.26,101.25,2013-03-03,Kolkata
23.73,34.18,13.71,35.12,0.0,1.75,101.31,2013-03-04,Kolkata
24.35,34.65,14.98,40.57,0.0,1.69,101.37,2013-03-05,Kolkata
24.95,34.86,16.13,45.52,0.0,1.63,101.34,2013-03-06,Kolkata
24.71,34.96,15.44,38.35,0.0,1.4,101.32,2013-03-07,Kolkata
24.7,35.19,15.1,35.27,0.0,1.64,101.25,2013-03-08,Kolkata
25.13,34.7,15.99,38.81,0.0,1.59,101.04,2013-03-09,Kolkata
26.03,35.76,17.39,53.94,0.0,2.07,100.93,2013-03-10,Kolkata
27.8,36.37,20.52,62.14,0.0,2.14,100.91,2013-03-11,Kolkata
28.64,37.44,21.64,57.92,0.0,1.87,100.85,2013-03-12,Kolkata
28.51,37.87,21.12,48.59,0.0,1.19,100.98,2013-03-13,Kolkata
28.11,36.17,21.2,54.44,0.0,1.52,101.05,2013-03-14,Kolkata
27.98,35.1,21.96,57.47,0.11,1.21,101.16,2013-03-15,Kolkata
29.21,37.95,21.26,48.66,0.2,1.51,101.24,2013-03-16,Kolkata
28.47,36.88,22.06,55.37,5.95,1.46,101.14,2013-03-17,Kolkata
27.44,35.15,20.46,45.1,0.03,1.97,100.86,2013-03-18,Kolkata
27.41,36.31,19.55,50.31,0.0,2.16,100.83,2013-03-19,Kolkata
28.6,37.25,21.14,55.45,0.0,1.74,100.86,2013-03-20,Kolkata
29.27,38.43,21.17,52.98,0.0,2.33,100.65,2013-03-21,Kolkata
29.69,38.1,22.78,58.61,0.0,2.62,100.51,2013-03-22,Kolkata
30.04,38.17,23.2,59.37,0.0,1.61,100.75,2013-03-23,Kolkata
30.23,38.83,23.67,56.54,1.07,1.96,100.8,2013-03-24,Kolkata
30.84,39.51,23.12,48.33,0.0,2.5,100.53,2013-03-25,Kolkata
30.9,39.54,22.75,47.07,0.0,2.09,100.49,2013-03-26,Kolkata
31.4,39.89,23.31,43.78,0.0,1.86,100.58,2013-03-27,Kolkata
31.25,40.64,22.48,51.45,0.01,1.9,100.67,2013-03-28,Kolkata
